CustomerID,TotalSpend,TotalQuantity,Frequency,Cluster
13521,1093.6500000000003,736,436,2
13522,125.8,44,5,1
13523,3964.880000000001,1752,172,1
13524,680.1800000000001,324,27,1
13525,628.78,394,6,1
13527,2287.5100000000007,1692,223,1
13529,307.76,74,15,1
13531,483.8000000000001,174,22,1
13532,210.30999999999983,129,66,1
13533,270.79000000000013,204,76,1
13534,5870.080000000015,2961,296,2
13536,3448.2899999999986,2136,179,1
13538,1280.85,175,25,1
13539,631.3400000000001,320,37,1
13544,291.4099999999999,127,87,1
13546,626.9899999999999,359,98,1
13548,682.41,441,124,1
13549,918.1999999999998,458,51,1
13551,91.8,12,4,1
13552,3740.070000000001,1417,109,1
13555,4149.2800000000025,2660,136,1
13557,584.0600000000001,546,34,1
13558,605.0599999999998,344,175,1
13560,174.37000000000003,64,33,1
13561,141.86,83,14,1
13562,1799.3299999999988,757,82,1
13563,777.5300000000001,209,49,1
13564,1749.0200000000004,661,83,1
13565,240.22000000000008,172,38,1
13566,874.7099999999997,575,176,1
13568,192.85000000000005,70,44,1
13569,373.74999999999994,164,85,1
13570,239.49000000000004,161,27,1
13571,2092.32,1759,341,2
13572,1384.25,534,33,1
13573,294.4,303,26,1
13575,732.0699999999997,449,46,1
13576,6717.340000000001,2646,126,1
13577,1687.5999999999988,791,83,1
13579,467.04,176,23,1
13581,118,30,10,1
13583,781.0300000000002,725,53,1
13584,142.40000000000003,37,24,1
13587,712.4,180,8,1
13588,2478.949999999998,2606,174,1
13589,379.65,114,21,1
13590,1981.9199999999992,1848,87,1
13591,1117.1300000000003,485,58,1
13592,247.95999999999995,84,16,1
13593,2037.0800000000008,731,128,1
13594,396.97,359,26,1
13596,697.04,406,166,1
13598,180.1700000000001,58,40,1
13599,5153.669999999998,3294,247,2
13600,219.52,324,19,1
13601,693.3200000000002,548,99,1
13602,428.88999999999993,267,23,1
13603,164.34,164,27,1
13606,280.53999999999996,279,43,1
13607,678.0099999999996,290,98,1
13610,1131.8800000000006,516,226,1
13611,1171.8000000000002,766,74,1
13614,1610.460000000001,570,201,1
13615,417.6900000000001,189,23,1
13617,544.18,300,44,1
13618,177.34000000000003,246,13,1
13621,213.85,343,19,1
13623,747.7800000000003,294,81,1
13626,257.22999999999996,209,19,1
13627,1638.4700000000005,1269,92,1
13629,7792.36,4372,59,1
13630,2031.78,1391,71,1
13631,3070.42,467,11,1
13632,2121.27,1037,146,1
13634,1575.1600000000003,704,188,1
13635,1071.0300000000002,677,62,1
13636,949.12,592,63,1
13637,810.4999999999998,409,101,1
13638,122.64,93,8,1
13639,1033.34,800,40,1
13642,354.7999999999999,173,66,1
13643,519.44,273,28,1
13644,2624.260000000001,2067,146,1
13645,252.1,158,5,1
13647,1678.12,895,79,1
13649,346.6000000000001,139,23,1
13650,1836.34,922,96,1
13651,94.2,33,6,1
13652,1095.08,578,63,1
13654,2707.329999999999,2182,166,1
13655,932.9700000000004,605,56,1
13656,379.65,490,49,1
13657,382.13999999999993,209,16,1
13658,2639.1700000000037,1019,108,1
13659,1573.2000000000007,894,104,1
13662,897.7600000000001,543,53,1
13663,189.47,91,13,1
13666,84.65000000000002,41,12,1
13667,305.0199999999998,154,87,1
13668,6363.589999999984,3742,470,2
13669,218.55,237,9,1
13670,349.70000000000016,282,25,1
13672,186.39,57,6,1
13673,396.9199999999999,119,65,1
13675,486.8200000000001,330,25,1
13678,232.60000000000005,924,16,1
13680,3722.4200000000014,1936,195,1
13681,827.83,360,57,1
13682,59.5,10,3,1
13684,67.23000000000002,39,30,1
13685,3119.4400000000014,5056,39,1
13686,72,70,8,1
13689,910,512,6,1
13690,172.25,67,9,1
13692,1488.3200000000004,1226,53,1
13694,65039.620000000024,63312,568,4
13695,2504.1299999999987,1603,90,1
13697,151.3,177,12,1
13699,308.58,66,14,1
13700,2265.119999999999,2304,197,1
13703,99.5,10,1,1
13704,2308.0599999999986,1531,134,1
13705,711.8600000000001,363,28,1
13706,330.78999999999996,189,20,1
13707,806.4100000000004,351,48,1
13708,296.87999999999994,306,51,1
13709,6328.050000000004,3516,336,2
13710,180.48,176,8,1
13711,252.06000000000003,140,13,1
13712,228.83999999999995,352,10,1
13715,1079.3399999999997,563,105,1
13716,138.28,138,21,1
13717,1445.0100000000002,1959,102,1
13718,306.55,173,12,1
13719,1041.68,609,60,1
13720,799.8999999999999,501,43,1
13721,524.14,316,28,1
13722,2375.4100000000008,1401,85,1
13723,199.85,43,6,1
13725,1980.5600000000004,806,104,1
13726,1079.6600000000003,1054,42,1
13727,333.4800000000001,162,20,1
13728,1016.14,458,63,1
13730,752.5999999999998,488,43,1
13731,610.5899999999999,278,38,1
13732,491.86,498,33,1
13735,2885.2399999999975,1130,196,1
13736,731.8999999999999,497,191,1
13737,339.59999999999997,125,30,1
13739,216.9,54,3,1
13740,350.75,425,23,1
13741,668.43,218,34,1
13742,3131.020000000001,1124,321,2
13743,1341.5999999999997,1776,41,1
13744,1156.36,1249,72,1
13745,300.03999999999996,496,25,1
13747,79.6,8,1,1
13748,948.2499999999998,439,28,1
13750,1647.2599999999998,516,24,1
13751,296.24999999999994,152,9,1
13752,1186.2800000000002,876,76,1
13753,741.26,512,35,1
13754,282.6,214,12,1
13755,2161.3500000000013,1264,342,2
13756,5189.519999999995,3188,142,1
13758,3190.550000000001,1844,117,1
13759,659.41,287,25,1
13760,286.78999999999996,197,57,1
13761,1070.65,642,70,1
13762,306.72,272,7,1
13763,1714.9599999999998,728,15,1
13764,1521.7600000000002,932,208,1
13767,17220.360000000008,7322,368,2
13769,2796.5099999999993,1163,135,1
13771,2634.450000000001,1477,119,1
13772,1132.13,546,177,1
13774,344.99999999999994,192,22,1
13777,25977.15999999998,12897,197,2
13778,178.7,70,9,1
13780,360.01,318,57,1
13781,127.84000000000002,30,17,1
13782,911.9999999999992,371,115,1
13784,2462.7899999999995,2493,31,1
13786,230.4,136,7,1
13787,309.04,337,31,1
13790,348.79999999999995,748,45,1
13791,1516,1200,11,1
13792,195.54999999999995,92,13,1
13798,37153.84999999998,23948,349,2
13799,688.8600000000002,402,39,1
13800,558.3199999999997,331,33,1
13801,324.79999999999995,168,23,1
13802,4599.420000000001,2572,60,1
13803,277.07000000000005,121,17,1
13804,2635.7900000000004,1498,137,1
13805,924.6,1900,13,1
13806,256.38,56,10,1
13807,112.6,36,7,1
13808,1747.66,782,76,1
13809,155.05,29,12,1
13810,1499.01,312,35,1
13811,814.5,68,13,1
13812,538.9999999999999,333,36,1
13813,1366.8599999999994,552,69,1
13814,1579.12,864,57,1
13815,4027.3599999999983,2560,176,1
13816,571.6700000000001,269,28,1
13817,382.9799999999999,211,24,1
13819,1140.35,1109,36,1
13821,385.64,153,59,1
13822,632.0000000000001,611,96,1
13823,957.66,439,40,1
13824,1698.9399999999998,768,46,1
13826,189.5,82,10,1
13827,412.0499999999998,141,93,1
13828,209.49000000000004,311,15,1
13831,2202.99,745,74,1
13832,52.2,28,3,1
13833,384.7999999999999,118,29,1
13835,834.57,442,55,1
13837,271.24000000000007,183,19,1
13838,691.7299999999999,263,174,1
13841,85,100,1,1
13842,3385.619999999999,1768,206,1
13844,361.62,196,20,1
13845,312.98,182,9,1
13846,865.0600000000005,388,55,1
13848,1255,3700,5,1
13849,1537.95,1016,101,1
13850,1595.4799999999996,944,93,1
13851,2651.46,1705,81,1
13853,1090.14,312,23,1
13854,8109.52,2296,110,1
13856,388.5,494,14,1
13858,216.16999999999996,75,11,1
13859,201.16,129,28,1
13860,1245.9000000000003,591,76,1
13862,2209.360000000001,1688,139,1
13863,305.78000000000003,224,20,1
13865,501.56,204,30,1
13866,145.67,57,7,1
13867,1015.2900000000002,513,61,1
13868,3192.54,1964,33,1
13869,3104.9500000000035,1721,307,2
13870,2770.9400000000005,1325,115,1
13871,6403.250000000004,2806,336,2
13873,389.6,140,23,1
13874,540.45,180,18,1
13875,1786.7900000000004,1316,104,1
13876,122.7,36,7,1
13877,117.24,108,3,1
13878,1281.53,475,36,1
13880,3219.7700000000004,1842,165,1
13881,17159.519999999993,10118,178,2
13882,1191.13,953,65,1
13883,2674.479999999998,1436,142,1
13884,787.6000000000001,300,59,1
13885,506.8000000000001,182,28,1
13886,243.56000000000003,126,16,1
13887,349.54999999999995,147,19,1
13888,605.63,258,40,1
13889,416.9,146,15,1
13890,1883.8099999999995,831,110,1
13892,632.97,983,27,1
13893,821.1,190,21,1
13894,564.62,354,27,1
13895,2593.0699999999993,1365,118,1
13897,311.15999999999997,200,17,1
13898,155.93,133,12,1
13899,388.52,156,19,1
13900,740.9499999999997,430,43,1
13901,2867.2,1739,149,1
13904,332.63999999999993,332,26,1
13908,2369.5499999999984,1478,122,1
13911,2580.909999999999,2731,148,1
13914,626.4499999999999,380,33,1
13917,272.04,228,18,1
13918,1212.84,1140,30,1
13919,384.81,474,28,1
13922,172.24999999999997,93,7,1
13923,351.13000000000005,185,20,1
13924,1838.85,1575,117,1
13925,678.2499999999999,331,41,1
13926,223.85,104,11,1
13927,348.99,214,21,1
13928,464.56999999999994,129,27,1
13929,842.6500000000001,143,9,1
13930,337.3399999999999,274,17,1
13931,1237.5300000000002,725,58,1
13932,307.4,72,16,1
13933,608.78999999999985,205,23,1
13934,922.0999999999996,390,31,1
13936,376.58,330,26,1
13937,158.85,123,9,1
13938,71.66,70,7,1
13939,568.5499999999998,847,45,1
13940,839.1400000000002,516,49,1
13941,5112.96,2364,45,1
13946,561.57,443,11,1
13947,90.6,44,5,1
13948,102,40,3,1
13949,2427.3199999999974,2474,160,1
13950,745.0600000000001,323,35,1
13951,674.4499999999998,459,39,1
13952,3251.071,1431,137,1
13953,3515.6800000000003,2724,20,1
13954,439.92,150,25,1
13955,322.96,154,33,1
13956,1026.4200000000003,491,152,1
13959,598.1999999999999,357,92,1
13960,230.22,142,12,1
13962,169.55,87,11,1
13963,664.54,460,35,1
13967,80.7,42,2,1
13969,9053.940000000002,4542,626,2
13971,2758.26,1844,149,1
13972,190.25000000000009,187,15,1
13973,264.7,109,11,1
13974,413.59,249,28,1
13975,2526.2799999999993,1732,338,2
13976,357.9800000000001,154,10,1
13978,196.79,315,15,1
13979,869.8700000000001,639,54,1
13980,200.14,172,11,1
13982,1871.81,1136,111,1
13983,2603.43,1183,107,1
13984,920.51,679,16,1
13985,7060.130000000006,3445,349,2
13986,320.46000000000004,430,13,1
13988,4147.960000000001,3044,234,1
13989,1266.0799999999997,1313,41,1
13990,311.3,190,16,1
13991,855.9699999999999,998,84,1
13992,76.8,64,5,1
13993,3466.36,900,121,1
13994,2313.140000000001,940,155,1
13995,1393.6899999999996,879,86,1
13999,3901.810000000003,2243,208,1
14000,635.6600000000001,710,15,1
14001,2043.08,962,39,1
14002,529.73,877,47,1
14004,4582.639999999999,2668,171,1
14005,2874.7200000000007,2478,84,1
14006,962.19,641,30,1
14009,695.6099999999999,365,42,1
14012,328.8,160,11,1
14013,473.02,462,34,1
14014,505.18000000000006,1076,39,1
14015,917.34,378,20,1
14016,4341.21,2125,161,1
14019,1421.6100000000004,1037,66,1
14020,642.8000000000001,441,39,1
14021,631.9000000000001,192,22,1
14022,440,487,28,1
14023,584.0699999999998,345,31,1
14024,327.7,150,16,1
14027,104.82000000000002,62,6,1
14029,467.66,198,15,1
14030,2360.0899999999997,1479,243,1
14031,17286.859999999997,5788,250,2
14032,2975.5900000000006,2032,143,1
14034,651.8200000000002,423,89,1
14035,1428.0200000000002,739,66,1
14036,626.6499999999999,268,38,1
14037,147.20000000000005,46,28,1
14038,1560.379999999999,965,92,1
14039,152.2,92,6,1
14040,3614.92,1554,235,1
14041,141.41,94,21,1
14044,652.8199999999993,308,209,1
14045,1659.75,535,6,1
14046,154.98999999999998,460,14,1
14047,1308.61,381,32,1
14048,409.9299999999999,288,85,1
14049,5681.719999999997,3870,488,2
14050,746.3600000000001,689,54,1
14051,15610.389999999989,3756,210,2
14052,225.35999999999993,89,56,1
14053,260.25,215,4,1
14054,92.46,62,6,1
14055,725.6400000000001,216,10,1
14056,8214.64999999998,4273,1106,2
14057,6217.960000000002,4876,284,2
14059,183.59999999999997,128,8,1
14060,6140.419999999998,5386,202,2
14062,10464.85,5593,111,2
14064,1353.7400000000002,1788,80,1
14066,152.55,45,7,1
14067,374.69999999999993,361,52,1
14068,265.85,73,24,1
14071,1438.820000000003,995,324,1
14073,151.04,130,13,1
14075,942.2599999999998,754,43,1
14076,122.46999999999996,81,46,1
14077,499.42,268,42,1
14078,1049.3700000000003,310,65,1
14079,375.1,301,12,1
14080,45.599999999999994,48,4,1
14081,934.52,596,153,1
14082,182.24999999999997,110,29,1
14083,1018.4299999999998,732,181,1
14085,4448.539999999997,3184,450,2
14087,194.42,251,69,1
14088,50491.81,12665,589,2
14089,161,134,14,1
14090,76.32000000000001,72,1,1
14092,4076.910000000003,2066,214,1
14093,442.8499999999999,406,105,1
14096,65164.78999999966,16352,5111,4
14098,147.34999999999997,104,21,1
14099,3104.1700000000005,2179,250,1
14100,194.9,64,26,1
14101,5976.79,6942,35,1
14102,1360.2800000000002,961,79,1
14104,216.21,72,21,1
14105,1266.2300000000002,800,74,1
14107,2703.23,1793,123,1
14108,597.9100000000001,381,34,1
14109,144.2,88,9,1
14110,5683.149999999999,2445,155,1
14111,692.85,458,10,1
14112,2915.149999999998,1651,160,1
14113,1840.4200000000003,745,34,1
14114,386.53,101,15,1
14116,1382.7400000000002,707,72,1
14117,90,72,3,1
14121,2780.1499999999996,2082,159,1
14124,419.58,1618,5,1
14125,2740.4300000000017,1640,167,1
14126,706.1300000000001,508,15,1
14127,709.7099999999996,321,44,1
14128,637.5000000000001,564,46,1
14129,1123.86,592,52,1
14130,483.86,258,67,1
14132,3586.030000000001,3368,200,1
14133,605.6399999999999,348,28,1
14135,4690.31,3850,134,1
14138,982.3800000000005,610,47,1
14139,415.81999999999994,510,26,1
14140,935.0499999999996,811,66,1
14141,915.1300000000002,355,40,1
14142,311.81000000000006,313,22,1
14143,115.8,30,7,1
14145,3742.2,756,11,1
14146,4190.999999999999,2437,210,1
14147,483.4,108,5,1
14148,157.2,16,3,1
14149,446.62000000000006,218,28,1
14150,658.6400000000001,496,26,1
14152,621.2900000000002,711,49,1
14154,1345.6200000000003,465,52,1
14155,118.75,25,6,1
14156,117379.6299999998,57885,1400,4
14157,432.88000000000017,284,48,1
14158,507.66000000000014,781,41,1
14159,4693.00999999999,4408,1204,2
14161,1110.52,455,108,1
14162,289.36000000000007,142,25,1
14163,2445.9100000000008,893,52,1
14164,1631.7700000000002,1033,29,1
14165,122.54,54,25,1
14167,574.8399999999999,150,52,1
14171,363.79,167,58,1
14173,450.84,150,29,1
14174,134.46,94,26,1
14175,3222.3000000000006,1515,149,1
14176,576.9,209,31,1
14177,559.4100000000001,205,42,1
14178,1620.93,1505,327,2
14179,719.7799999999997,330,165,1
14180,4748.519999999998,719,240,1
14184,452.89,127,24,1
14185,197.65,6,3,1
14188,2054.3599999999997,1162,65,1
14189,4654.079999999998,3937,265,2
14191,4684.760000000001,3662,259,2
14193,853.3900000000001,445,42,1
14194,11349.519999999986,5840,579,2
14195,1011.9999999999998,760,7,1
14196,335.52,142,6,1
14198,701.3999999999999,290,39,1
14199,185.4,28,2,1
14201,747.4399999999999,590,37,1
14204,161.02999999999997,82,44,1
14205,466.7000000000001,204,24,1
14206,328.1599999999999,276,20,1
14208,151.73999999999998,114,10,1
14209,2073.4300000000003,691,87,1
14210,1905.84,760,102,1
14211,2241.1000000000004,1242,112,1
14212,1070.48,1152,9,1
14214,1004.3799999999997,751,67,1
14215,1789.7200000000005,1358,108,1
14216,1839.3,594,59,1
14217,2004.98,689,100,1
14218,169.48000000000002,160,12,1
14219,89.94,78,7,1
14220,632.4,272,21,1
14221,3432.7999999999993,2191,193,1
14222,683.17,607,41,1
14223,991.13,585,60,1
14224,1050.12,514,118,1
14226,2232.19,1308,67,1
14227,3350.9600000000014,1820,175,1
14229,1547.2,610,40,1
14231,925.71,409,50,1
14232,2048.0700000000006,1941,115,1
14233,1462.7200000000007,680,35,1
14234,775.4600000000004,963,159,1
14235,3144.8599999999997,1959,79,1
14236,490.86,310,15,1
14237,161.00000000000003,38,9,1
14238,146.85,111,8,1
14239,2380.8500000000017,993,112,1
14240,890.3400000000005,418,42,1
14241,213.7,146,10,1
14242,280.55,123,16,1
14243,2588.769999999999,1221,141,1
14245,1693.4499999999996,976,108,1
14246,1474.0600000000006,804,75,1
14247,136.77,47,20,1
14248,302.58,102,8,1
14250,1904.05,1200,111,1
14251,2879.7000000000003,1674,78,1
14256,969.06,414,53,1
14257,3099.72,1682,106,1
14258,12669.979999999996,7100,111,2
14259,120,68,5,1
14261,1163.4499999999998,406,52,1
14262,2618.230000000001,1645,143,1
14264,333.97,70,17,1
14265,530.18,330,31,1
14267,1516.2399999999998,530,55,1
14270,492.6499999999999,197,29,1
14271,112.32000000000002,88,10,1
14272,437.96,599,33,1
14273,559.9700000000001,264,29,1
14276,1119.7399999999998,744,64,1
14277,4216.200000000001,1984,225,1
14280,134.04,52,8,1
14282,3729.340000000004,2668,156,1
14284,595.2500000000001,161,32,1
14285,1910.0100000000004,541,27,1
14286,4628.749999999998,4338,280,2
14287,176.63,261,9,1
14288,426.6,188,16,1
14289,911.26,292,47,1
14290,2314.6499999999996,915,101,1
14291,3883.249999999998,2749,237,1
14292,4871.9299999999985,1663,100,1
14293,1046.5599999999993,709,61,1
14295,166.2,84,5,1
14297,1305.3299999999997,865,62,1
14298,51527.299999999974,58343,1637,4
14299,3965.6199999999953,2149,143,1
14300,43.2,32,3,1
14301,640.14,606,13,1
14304,383.4500000000001,139,17,1
14305,1858.96,1089,105,1
14306,2093.3199999999997,1075,33,1
14307,2995.7200000000007,2058,180,1
14309,2352.530000000001,1633,117,1
14311,310.26,146,20,1
14312,1611.5899999999997,1012,87,1
14314,120,296,8,1
14315,2481.129999999999,1021,101,1
14317,508.58,255,24,1
14320,477.7900000000001,325,31,1
14321,1530.749999999999,2406,123,1
14323,605.0600000000002,350,36,1
14326,183.85,103,8,1
14327,311.65000000000003,139,12,1
14329,5014.840000000004,3095,259,2
14331,462.66,252,28,1
14332,866.3099999999998,481,26,1
14333,415.2,58,15,1
14334,2552.2100000000005,1731,162,1
14335,468.26,379,63,1
14336,1614.9100000000008,1759,90,1
14338,588.2199999999999,335,31,1
14339,309.52,168,14,1
14340,134.7,58,6,1
14341,2182.2799999999984,1403,129,1
14342,668.5600000000002,347,21,1
14344,889.9300000000002,477,71,1
14345,108.98,50,6,1
14346,1021.5800000000002,605,60,1
14348,409.57,183,18,1
14349,133.50000000000006,86,31,1
14350,282.92999999999995,183,18,1
14351,51,12,1,1
14352,1078.96,538,47,1
14353,90.6,64,6,1
14354,163.62,210,9,1
14355,174.4,92,11,1
14356,701.23,277,33,1
14357,225.77000000000012,148,41,1
14359,912.1800000000002,371,55,1
14360,2128.23,1151,118,1
14362,161.20000000000002,100,41,1
14364,3717.349999999999,1967,69,1
14367,9261.520000000006,4438,524,2
14368,155.00000000000003,36,8,1
14371,100.5,34,4,1
14373,76.55,17,4,1
14375,257.67999999999995,194,75,1
14377,617.05,219,11,1
14379,348.1,292,46,1
14381,202.6800000000001,146,56,1
14382,626.07,1237,131,1
14383,1247.6899999999998,817,59,1
14385,202.11,159,14,1
14386,142.4,54,7,1
14387,1770.5600000000013,819,140,1
14388,3212.8400000000015,1941,186,1
14389,1043.46,729,45,1
14390,4652.8200000000015,2136,286,2
14393,67.94999999999999,13,5,1
14395,3507.710000000001,1693,350,2
14396,487.99,225,73,1
14397,2612.960000000001,1890,87,1
14400,574.7,454,25,1
14401,4051.479999999998,4507,182,1
14403,1475.8100000000002,519,20,1
14404,1474.3200000000004,839,103,1
14406,156.75,77,8,1
14407,2157.7299999999996,1415,73,1
14408,2606.53,1616,107,1
14409,2059.45,1230,54,1
14410,1105.0699999999986,571,193,1
14411,1063,196,14,1
14412,770.0300000000002,786,43,1
14413,122.7,68,23,1
14414,1496.9800000000005,2512,97,1
14415,5900.279999999999,3011,590,2
14416,490.22,326,14,1
14418,1937.25,1711,124,1
14419,1058.0600000000002,487,206,1
14420,387.52,334,29,1
14421,813.11,365,27,1
14422,4263.64,2906,222,1
14423,265.2,120,3,1
14424,322.08,48,1,1
14426,4481.670000000001,2699,224,1
14427,363.34,228,17,1
14428,1244.8300000000004,436,144,1
14431,470.36,130,17,1
14432,2255.5099999999984,2070,382,2
14434,1372.8,368,12,1
14436,89.06,129,9,1
14437,63,60,5,1
14438,131.9,82,9,1
14439,2661.24,526,32,1
14440,2357.6800000000003,588,55,1
14441,1712.8900000000008,446,51,1
14442,1589.8200000000002,482,63,1
14443,1420.2000000000005,938,93,1
14446,1039.5800000000008,933,293,1
14447,1163.2300000000005,571,70,1
14448,375.35,104,20,1
14449,907.1,757,258,1
14450,483.25,241,40,1
14451,662.5900000000001,389,109,1
14452,264.44000000000005,119,62,1
14453,119.93000000000002,49,22,1
14456,3062.3999999999983,2908,970,2
14457,113.64,88,4,1
14459,1837.9199999999996,760,37,1
14460,434.34,881,16,1
14461,2103.059999999999,766,180,1
14462,2004.0200000000004,964,240,1
14463,529.62,179,6,1
14465,1058.6200000000008,405,130,1
14466,2272.4000000000015,1006,72,1
14467,598.7599999999999,278,90,1
14470,461.19000000000005,193,43,1
14472,1936.8400000000013,1160,281,1
14473,234.34,88,7,1
14474,547.6600000000001,140,29,1
14475,925.8499999999998,447,42,1
14476,215.7,132,19,1
14477,1309.6,720,10,1
14479,316.24999999999994,117,18,1
14480,279.05,143,13,1
14481,636.5100000000001,489,30,1
14482,2068.150000000001,1646,144,1
14483,137.10000000000002,97,9,1
14484,321.91999999999996,210,14,1
14485,165.75000000000003,71,47,1
14487,1196.3300000000002,735,144,1
14488,1064.2800000000002,799,46,1
14489,463.38000000000005,299,30,1
14491,340.93,139,17,1
14493,2383.24,1285,120,1
14494,139.56,92,7,1
14495,123.79999999999998,62,6,1
14496,538.8100000000001,159,19,1
14497,475.3699999999999,235,29,1
14498,1957.3200000000004,1098,193,1
14499,815.32,501,194,1
14500,356.85,117,7,1
14501,251.21,161,10,1
14502,2470.6699999999996,1498,624,2
14503,3543.2600000000016,2004,164,1
14504,673.2599999999995,308,107,1
14505,5905.639999999987,2759,799,2
14506,2012.1700000000012,730,316,1
14507,1383.1799999999994,600,96,1
14508,276.41999999999996,131,57,1
14511,1314.8099999999995,784,68,1
14512,275.28,122,23,1
14513,455.59,361,12,1
14514,1055.35,589,73,1
14515,2102.0899999999997,1134,101,1
14517,330.45,91,18,1
14518,174.37,278,16,1
14520,270.6,146,4,1
14522,974.54,525,17,1
14523,241.09000000000003,251,12,1
14524,1867.6800000000007,676,203,1
14525,4332.199999999996,2696,291,2
14527,8508.81999999996,2089,972,2
14528,364.22,278,18,1
14529,620.03999999999985,348,229,1
14530,2925.910000000001,1410,216,1
14532,932.8499999999996,284,64,1
14533,1949.7200000000007,4019,62,1
14534,4447.049999999999,2047,519,2
14535,2864.190000000005,1831,330,2
14536,171.8,40,19,1
14537,355.5600000000001,120,10,1
14538,388.2499999999999,155,19,1
14539,537.48,428,32,1
14540,996.26,421,76,1
14541,1461.65,647,111,1
14542,103.25,19,5,1
14543,3630.330000000001,679,72,1
14544,2024.4500000000005,1543,114,1
14546,2578.0900000000024,1317,399,2
14547,4007.539999999999,2668,366,2
14548,652.8,256,4,1
14549,289.2399999999999,136,56,1
14550,765.6200000000001,394,48,1
14551,186.23,106,10,1
14552,165.07000000000005,91,58,1
14553,859.27,493,113,1
14554,2381.040000000002,1478,216,1
14555,324.14000000000004,130,21,1
14557,788.3800000000001,510,16,1
14560,2237.7700000000013,1260,74,1
14561,1080.7600000000004,1014,69,1
14562,5074.769999999998,1834,423,2
14565,3099.1200000000017,1540,127,1
14566,1432,800,4,1
14567,1530.3600000000006,412,33,1
14569,227.39,79,12,1
14570,218.05999999999992,95,29,1
14572,2832.840000000001,1428,270,1
14573,1653.4200000000017,544,235,1
14576,35.400000000000006,12,1,1
14577,859.7100000000011,353,123,1
14578,168.63,240,24,1
14581,138.6,217,17,1
14582,114.11,73,6,1
14583,1052.5500000000004,792,330,1
14584,1042.2599999999995,383,100,1
14585,157.05,91,29,1
14586,237.35999999999996,444,19,1
14587,1601.1400000000008,761,383,2
14589,39.75,5,3,1
14591,1447.140000000001,1297,197,1
14592,570.4599999999998,415,164,1
14593,617.9900000000001,332,152,1
14594,379.8299999999998,185,53,1
14595,1740.6,978,102,1
14597,883.1500000000002,577,55,1
14598,221.97000000000003,189,50,1
14600,393.3299999999999,125,25,1
14601,213.96000000000004,168,7,1
14603,660,400,2,1
14606,12156.65000000007,6224,2700,2
14607,16569.5,11766,86,2
14608,1785.15,437,20,1
14609,601.5600000000001,7026,4,1
14616,406.08,104,3,1
14618,553.44,264,16,1
14619,394.43999999999994,152,20,1
14620,412.78,214,26,1
14621,1788.36,993,92,1
14622,320.58,146,21,1
14623,889.2499999999999,419,134,1
14624,225.84999999999997,162,13,1
14625,899.63,335,53,1
14626,2791.2699999999995,1403,122,1
14628,671.96,272,24,1
14629,959.01,380,152,1
14631,1006.9799999999998,622,41,1
14632,114.56,96,8,1
14633,344.9000000000001,96,20,1
14636,609.8500000000001,241,28,1
14638,443.6,166,16,1
14639,2984.4900000000025,1431,172,1
14640,2125.079999999999,886,106,1
14641,110.46,90,7,1
14642,96.12,76,2,1
14643,693.8100000000001,815,31,1
14644,830.76,258,26,1
14645,597.09,381,30,1
14646,280206.01999999984,196915,2076,3
14647,243.2199999999999,95,30,1
14649,1417.2899999999995,1018,199,1
14651,654.5999999999998,344,102,1
14652,114.18000000000002,53,29,1
14653,1947.5499999999995,950,237,1
14655,1932.23,1089,49,1
14656,291.04999999999984,120,80,1
14657,848.22,466,126,1
14658,247.15,47,29,1
14659,2529.930000000001,1195,253,1
14660,285.73999999999995,228,30,1
14661,107.95,35,4,1
14662,771.1700000000003,602,168,1
14664,637.89,466,99,1
14665,1835.7000000000005,740,90,1
14666,195.24999999999997,161,14,1
14667,9241.200000000004,5385,573,2
14669,1269.9900000000002,775,170,1
14670,411.5300000000001,337,132,1
14672,765.55,454,61,1
14673,1736.3999999999994,1004,74,1
14675,604.7499999999999,341,102,1
14676,2548.24,2500,42,1
14680,28754.11,13476,258,2
14681,498.95,76,7,1
14682,52,80,2,1
14684,1236.280000000001,853,421,2
14687,628.3799999999999,470,15,1
14688,5630.869999999997,3621,327,2
14689,112.8,76,13,1
14690,371.7,170,50,1
14691,2114.3299999999995,707,71,1
14692,591.5500000000001,265,68,1
14693,172.9,34,8,1
14696,2078.95,1630,130,1
14697,188.60999999999996,181,22,1
14698,1250.7600000000014,615,210,1
14699,109.12999999999998,77,8,1
14700,2235.2999999999997,1342,115,1
14701,2549.369999999999,932,335,2
14702,3292.139999999998,1454,347,2
14703,318.1699999999999,183,22,1
14704,1546.91,1082,415,2
14705,179,100,1,1
14708,1126.37,621,28,1
14709,4921.040000000007,2484,196,1
14710,606.1300000000002,378,139,1
14711,2868.7999999999965,978,357,2
14712,917.07,315,25,1
14713,2666.36,1615,339,2
14714,160.19,229,10,1
14715,867.3800000000001,521,71,1
14716,329.6799999999999,604,55,1
14719,1602.1300000000008,1032,237,1
14720,663.8100000000003,219,37,1
14722,187.91999999999996,120,29,1
14723,1158.3,695,278,1
14725,718.08,593,52,1
14727,268.58,62,10,1
14729,313.48999999999995,197,71,1
14730,2005.0600000000063,1132,501,2
14731,380.0199999999999,256,45,1
14732,2702.49,1405,147,1
14733,9585.909999999998,3764,202,2
14735,6065.69,2264,194,1
14737,1164.55,345,17,1
14738,1314.4499999999998,601,54,1
14739,3902.28,3820,60,1
14740,1448.2099999999994,735,89,1
14741,1400.3400000000004,841,59,1
14744,1099.98,627,26,1
